x_inc,y_inc,time
328.0,358.0,1508224174321
328.0,359.0,1508224174353
327.0,359.0,1508224174374
328.0,358.0,1508224174405
329.0,358.0,1508224174437
329.0,358.0,1508224174474
328.0,358.0,1508224174495
328.0,359.0,1508224174526
328.0,358.0,1508224174552
329.0,359.0,1508224174594
328.0,359.0,1508224174623
328.0,358.0,1508224174651
329.0,358.0,1508224174688
329.0,358.0,1508224174709
329.0,358.0,1508224174730
329.0,359.0,1508224174762
328.0,359.0,1508224174809
328.0,358.0,1508224174836
328.0,359.0,1508224174868
329.0,359.0,1508224174909
329.0,358.0,1508224174947
329.0,358.0,1508224174982
328.0,359.0,1508224175013
329.0,358.0,1508224175039
329.0,358.0,1508224175056
327.0,357.0,1508224175083
328.0,358.0,1508224175109
329.0,358.0,1508224175130
331.0,0.0,1508224175167
330.0,359.0,1508224175198
331.0,358.0,1508224175226
331.0,359.0,1508224175257
330.0,359.0,1508224175283
329.0,359.0,1508224175314
329.0,0.0,1508224175353
329.0,0.0,1508224175396
329.0,1.0,1508224175416
331.0,0.0,1508224175449
331.0,359.0,1508224175475
330.0,0.0,1508224175503
330.0,0.0,1508224175524
329.0,359.0,1508224175557
329.0,0.0,1508224175583
329.0,0.0,1508224175616
330.0,0.0,1508224175643
330.0,1.0,1508224175672
330.0,1.0,1508224175703
329.0,2.0,1508224175735
329.0,1.0,1508224175766
329.0,1.0,1508224175807
329.0,0.0,1508224175839
330.0,0.0,1508224175872
329.0,0.0,1508224175909
330.0,1.0,1508224175936
330.0,0.0,1508224175964
330.0,1.0,1508224176001
330.0,0.0,1508224176033
328.0,1.0,1508224176067
328.0,0.0,1508224176104
328.0,359.0,1508224176132
328.0,1.0,1508224176168
328.0,1.0,1508224176194
330.0,0.0,1508224176222
330.0,0.0,1508224176249
329.0,2.0,1508224176280
329.0,2.0,1508224176301
328.0,2.0,1508224176327
328.0,2.0,1508224176367
329.0,1.0,1508224176393
330.0,1.0,1508224176419
330.0,0.0,1508224176447
330.0,0.0,1508224176473
329.0,0.0,1508224176493
329.0,0.0,1508224176526
328.0,0.0,1508224176547
328.0,0.0,1508224176579
329.0,0.0,1508224176606
329.0,0.0,1508224176638
330.0,1.0,1508224176664
330.0,2.0,1508224176696
329.0,1.0,1508224176727
328.0,1.0,1508224176758
327.0,1.0,1508224176784
328.0,0.0,1508224176812
328.0,1.0,1508224176844
330.0,1.0,1508224176876
330.0,1.0,1508224176908
330.0,1.0,1508224176935
329.0,2.0,1508224176966
329.0,1.0,1508224176993
329.0,1.0,1508224177033
328.0,0.0,1508224177065
328.0,1.0,1508224177091
329.0,0.0,1508224177128
329.0,0.0,1508224177149
329.0,1.0,1508224177181
329.0,0.0,1508224177217
330.0,1.0,1508224177245
329.0,1.0,1508224177266
330.0,0.0,1508224177293
329.0,1.0,1508224177313
328.0,0.0,1508224177340
329.0,1.0,1508224177361
329.0,1.0,1508224177389
329.0,0.0,1508224177411
330.0,0.0,1508224177437
331.0,0.0,1508224177464
330.0,0.0,1508224177496
329.0,2.0,1508224177544
328.0,1.0,1508224177582
328.0,1.0,1508224177619
329.0,1.0,1508224177669
329.0,359.0,1508224177712
329.0,0.0,1508224177748
329.0,0.0,1508224177775
329.0,1.0,1508224177812
330.0,3.0,1508224177849
329.0,3.0,1508224177886
329.0,2.0,1508224177918
329.0,2.0,1508224177960
328.0,1.0,1508224177981
329.0,1.0,1508224178020
329.0,0.0,1508224178051
330.0,1.0,1508224178090
329.0,2.0,1508224178111
329.0,2.0,1508224178138
328.0,3.0,1508224178176
329.0,4.0,1508224178201
329.0,2.0,1508224178238
330.0,1.0,1508224178275
328.0,1.0,1508224178306
327.0,2.0,1508224178344
328.0,1.0,1508224178371
329.0,2.0,1508224178404
329.0,2.0,1508224178441
328.0,3.0,1508224178463
328.0,3.0,1508224178491
328.0,2.0,1508224178512
328.0,2.0,1508224178539
328.0,2.0,1508224178554
328.0,2.0,1508224178581
328.0,2.0,1508224178602
328.0,2.0,1508224178644
328.0,2.0,1508224178670
329.0,1.0,1508224178697
328.0,4.0,1508224178723
328.0,2.0,1508224178754
329.0,3.0,1508224178786
328.0,3.0,1508224178822
328.0,3.0,1508224178843
328.0,3.0,1508224178864
328.0,2.0,1508224178885
328.0,2.0,1508224178912
328.0,1.0,1508224178933
328.0,2.0,1508224178959
329.0,2.0,1508224178981
329.0,3.0,1508224179007
328.0,3.0,1508224179035
328.0,3.0,1508224179072
327.0,2.0,1508224179109
328.0,2.0,1508224179135
329.0,1.0,1508224179167
329.0,2.0,1508224179188
328.0,2.0,1508224179219
328.0,3.0,1508224179245
328.0,2.0,1508224179276
328.0,2.0,1508224179303
328.0,3.0,1508224179329
328.0,2.0,1508224179355
328.0,3.0,1508224179381
328.0,2.0,1508224179418
329.0,2.0,1508224179455
328.0,2.0,1508224179487
328.0,2.0,1508224179523
329.0,2.0,1508224179560
328.0,2.0,1508224179587
328.0,3.0,1508224179624
328.0,2.0,1508224179650
328.0,2.0,1508224179682
328.0,3.0,1508224179725
329.0,2.0,1508224179759
329.0,2.0,1508224179786
329.0,2.0,1508224179822
329.0,2.0,1508224179863
328.0,3.0,1508224179916
328.0,2.0,1508224179964
328.0,2.0,1508224179990
329.0,2.0,1508224180027
329.0,1.0,1508224180055
329.0,2.0,1508224180085
328.0,2.0,1508224180112
328.0,2.0,1508224180145
328.0,3.0,1508224180186
328.0,3.0,1508224180228
328.0,2.0,1508224180260
329.0,2.0,1508224180298
329.0,1.0,1508224180335
328.0,2.0,1508224180373
328.0,2.0,1508224180406
328.0,3.0,1508224180447
329.0,2.0,1508224180479
328.0,2.0,1508224180506
328.0,2.0,1508224180545
328.0,2.0,1508224180582
328.0,2.0,1508224180603
329.0,2.0,1508224180624
328.0,2.0,1508224180657
329.0,2.0,1508224180678
329.0,1.0,1508224180704
328.0,2.0,1508224180732
329.0,2.0,1508224180765
329.0,2.0,1508224180796
328.0,3.0,1508224180828
329.0,2.0,1508224180866
328.0,2.0,1508224180897
328.0,2.0,1508224180928
329.0,2.0,1508224180955
329.0,2.0,1508224180991
329.0,2.0,1508224181028
328.0,3.0,1508224181054
328.0,2.0,1508224181081
328.0,3.0,1508224181102
329.0,2.0,1508224181146
329.0,1.0,1508224181167
330.0,1.0,1508224181194
329.0,1.0,1508224181230
330.0,2.0,1508224181261
327.0,0.0,1508224181300
327.0,2.0,1508224181328
326.0,2.0,1508224181349
328.0,1.0,1508224181375
329.0,1.0,1508224181396
329.0,1.0,1508224181422
329.0,1.0,1508224181449
329.0,2.0,1508224181472
328.0,1.0,1508224181498
328.0,2.0,1508224181529
328.0,2.0,1508224181562
328.0,1.0,1508224181604
328.0,2.0,1508224181631
329.0,2.0,1508224181659
328.0,2.0,1508224181686
328.0,1.0,1508224181706
329.0,2.0,1508224181733
328.0,2.0,1508224181754
328.0,1.0,1508224181775
327.0,2.0,1508224181802
327.0,1.0,1508224181822
328.0,2.0,1508224181851
329.0,1.0,1508224181877
329.0,2.0,1508224181898
329.0,1.0,1508224181924
329.0,1.0,1508224181950
328.0,1.0,1508224181982
328.0,2.0,1508224182008
327.0,2.0,1508224182036
326.0,3.0,1508224182062
327.0,2.0,1508224182088
329.0,1.0,1508224182109
329.0,2.0,1508224182146
328.0,2.0,1508224182168
329.0,1.0,1508224182194
329.0,1.0,1508224182215
329.0,2.0,1508224182247
329.0,2.0,1508224182284
328.0,1.0,1508224182311
328.0,2.0,1508224182343
328.0,2.0,1508224182377
328.0,2.0,1508224182403
329.0,2.0,1508224182435
328.0,2.0,1508224182468
328.0,2.0,1508224182497
329.0,1.0,1508224182528
328.0,2.0,1508224182572
328.0,1.0,1508224182598
329.0,1.0,1508224182623
328.0,1.0,1508224182655
328.0,1.0,1508224182687
328.0,2.0,1508224182714
328.0,1.0,1508224182740
328.0,2.0,1508224182771
329.0,1.0,1508224182797
328.0,1.0,1508224182828
328.0,1.0,1508224182856
328.0,2.0,1508224182879
328.0,2.0,1508224182900
327.0,2.0,1508224182932
328.0,2.0,1508224182959
329.0,2.0,1508224182986
328.0,2.0,1508224183012
327.0,2.0,1508224183038
327.0,3.0,1508224183059
328.0,2.0,1508224183090
330.0,0.0,1508224183117
330.0,359.0,1508224183154
329.0,0.0,1508224183181
330.0,359.0,1508224183232
329.0,0.0,1508224183283
329.0,1.0,1508224183314
328.0,1.0,1508224183351
328.0,1.0,1508224183377
329.0,1.0,1508224183403
329.0,0.0,1508224183440
329.0,1.0,1508224183478
329.0,0.0,1508224183504
330.0,359.0,1508224183536
328.0,0.0,1508224183567
329.0,0.0,1508224183593
330.0,358.0,1508224183621
330.0,358.0,1508224183647
330.0,359.0,1508224183673
330.0,358.0,1508224183705
330.0,358.0,1508224183736
329.0,0.0,1508224183763
330.0,359.0,1508224183794
329.0,0.0,1508224183820
329.0,0.0,1508224183853
329.0,0.0,1508224183891
329.0,0.0,1508224183917
329.0,358.0,1508224183939
330.0,0.0,1508224183965
330.0,359.0,1508224183986
329.0,359.0,1508224184033
330.0,359.0,1508224184066
329.0,0.0,1508224184092
330.0,359.0,1508224184124
330.0,0.0,1508224184150
329.0,0.0,1508224184189
329.0,359.0,1508224184210
329.0,0.0,1508224184237
329.0,359.0,1508224184271
330.0,359.0,1508224184302
330.0,359.0,1508224184344
331.0,359.0,1508224184371
329.0,1.0,1508224184402
328.0,1.0,1508224184428
328.0,2.0,1508224184455
328.0,1.0,1508224184483
329.0,1.0,1508224184514
329.0,0.0,1508224184553
329.0,0.0,1508224184602
330.0,0.0,1508224184623
329.0,0.0,1508224184644
329.0,0.0,1508224184676
329.0,1.0,1508224184709
329.0,0.0,1508224184741
329.0,0.0,1508224184768
329.0,1.0,1508224184799
330.0,0.0,1508224184831
331.0,359.0,1508224184857
330.0,1.0,1508224184888
325.0,2.0,1508224184908
327.0,3.0,1508224184929
328.0,2.0,1508224184962
327.0,3.0,1508224185000
328.0,2.0,1508224185042
329.0,1.0,1508224185081
328.0,1.0,1508224185127
330.0,0.0,1508224185164
330.0,359.0,1508224185202
330.0,359.0,1508224185229
328.0,1.0,1508224185273
328.0,1.0,1508224185310
328.0,2.0,1508224185336
328.0,1.0,1508224185368
329.0,0.0,1508224185395
331.0,0.0,1508224185432
326.0,3.0,1508224185469
328.0,1.0,1508224185506
327.0,2.0,1508224185555
327.0,3.0,1508224185588
328.0,2.0,1508224185615
327.0,3.0,1508224185647
327.0,3.0,1508224185682
328.0,1.0,1508224185713
328.0,1.0,1508224185745
328.0,2.0,1508224185787
328.0,1.0,1508224185825
328.0,1.0,1508224185846
328.0,2.0,1508224185860
327.0,2.0,1508224185892
328.0,2.0,1508224185918
327.0,2.0,1508224185956
328.0,2.0,1508224185998
328.0,2.0,1508224186024
328.0,1.0,1508224186045
329.0,0.0,1508224186074
329.0,2.0,1508224186105
328.0,3.0,1508224186126
329.0,1.0,1508224186152
328.0,2.0,1508224186186
327.0,2.0,1508224186234
327.0,2.0,1508224186272
328.0,1.0,1508224186299
328.0,1.0,1508224186331
329.0,1.0,1508224186372
329.0,1.0,1508224186414
328.0,1.0,1508224186446
327.0,2.0,1508224186473
327.0,2.0,1508224186499
327.0,2.0,1508224186525
328.0,1.0,1508224186556
328.0,1.0,1508224186582
328.0,1.0,1508224186604
328.0,1.0,1508224186630
328.0,1.0,1508224186656
328.0,1.0,1508224186682
328.0,1.0,1508224186703
328.0,1.0,1508224186729
328.0,0.0,1508224186760
328.0,2.0,1508224186792
328.0,1.0,1508224186834
328.0,2.0,1508224186872
327.0,2.0,1508224186897
328.0,0.0,1508224186923
328.0,1.0,1508224186954
328.0,1.0,1508224186980
328.0,0.0,1508224187006
328.0,1.0,1508224187037
329.0,1.0,1508224187078
328.0,1.0,1508224187104
328.0,0.0,1508224187131
328.0,0.0,1508224187162
327.0,0.0,1508224187194
328.0,2.0,1508224187225
329.0,2.0,1508224187257
330.0,0.0,1508224187289
330.0,2.0,1508224187310
330.0,0.0,1508224187337
329.0,1.0,1508224187370
329.0,1.0,1508224187401
329.0,1.0,1508224187429
328.0,1.0,1508224187455
328.0,1.0,1508224187489
329.0,1.0,1508224187520
328.0,1.0,1508224187564
329.0,0.0,1508224187595
330.0,0.0,1508224187616
328.0,2.0,1508224187648
329.0,3.0,1508224187675
330.0,1.0,1508224187706
329.0,2.0,1508224187753
329.0,3.0,1508224187786
328.0,3.0,1508224187832
328.0,3.0,1508224187875
327.0,2.0,1508224187907
328.0,3.0,1508224187936
328.0,3.0,1508224187980
328.0,1.0,1508224188011
328.0,3.0,1508224188062
328.0,2.0,1508224188099
329.0,3.0,1508224188125
327.0,0.0,1508224188152
325.0,1.0,1508224188184
323.0,5.0,1508224188210
322.0,11.0,1508224188237
327.0,13.0,1508224188264
337.0,10.0,1508224188283
340.0,21.0,1508224188314
338.0,19.0,1508224188346
330.0,21.0,1508224188369
337.0,20.0,1508224188394
341.0,13.0,1508224188415
340.0,8.0,1508224188436
346.0,7.0,1508224188468
346.0,6.0,1508224188494
347.0,11.0,1508224188520
354.0,16.0,1508224188547
350.0,14.0,1508224188578
352.0,15.0,1508224188606
354.0,14.0,1508224188649
356.0,13.0,1508224188686
353.0,19.0,1508224188722
358.0,28.0,1508224188754
358.0,22.0,1508224188785
355.0,16.0,1508224188813
356.0,20.0,1508224188850
342.0,148.0,1508224188871
357.0,42.0,1508224188898
354.0,34.0,1508224188930
354.0,29.0,1508224188950
353.0,26.0,1508224188978
352.0,29.0,1508224188999
355.0,36.0,1508224189020
355.0,41.0,1508224189051
356.0,40.0,1508224189083
358.0,35.0,1508224189109
347.0,46.0,1508224189145
340.0,99.0,1508224189173
3.0,61.0,1508224189199
355.0,21.0,1508224189230
356.0,13.0,1508224189262
355.0,22.0,1508224189283
358.0,19.0,1508224189311
2.0,23.0,1508224189337
6.0,18.0,1508224189369
6.0,14.0,1508224189405
1.0,12.0,1508224189431
1.0,18.0,1508224189463
0.0,20.0,1508224189489
359.0,15.0,1508224189515
1.0,13.0,1508224189536
2.0,16.0,1508224189563
0.0,17.0,1508224189589
1.0,17.0,1508224189615
0.0,15.0,1508224189646
2.0,17.0,1508224189699
0.0,14.0,1508224189725
3.0,12.0,1508224189763
5.0,12.0,1508224189800
359.0,16.0,1508224189826
359.0,25.0,1508224189855
0.0,21.0,1508224189886
356.0,8.0,1508224189912
1.0,14.0,1508224189938
3.0,17.0,1508224189986
2.0,16.0,1508224190018
0.0,16.0,1508224190065
359.0,16.0,1508224190097
0.0,17.0,1508224190128
3.0,21.0,1508224190165
356.0,16.0,1508224190191
0.0,157.0,1508224190217
10.0,12.0,1508224190249
11.0,9.0,1508224190282
354.0,18.0,1508224190313
351.0,20.0,1508224190334
354.0,14.0,1508224190360
359.0,15.0,1508224190380
4.0,18.0,1508224190401
5.0,16.0,1508224190427
3.0,17.0,1508224190459
2.0,21.0,1508224190487
356.0,5.0,1508224190513
10.0,31.0,1508224190550
358.0,25.0,1508224190572
5.0,29.0,1508224190599
1.0,22.0,1508224190626
2.0,31.0,1508224190668
352.0,25.0,1508224190690
2.0,23.0,1508224190716
6.0,27.0,1508224190753
3.0,29.0,1508224190779
0.0,28.0,1508224190811
357.0,28.0,1508224190847
1.0,25.0,1508224190889
1.0,13.0,1508224190910
357.0,18.0,1508224190936
2.0,25.0,1508224190967
1.0,26.0,1508224190993
353.0,16.0,1508224191030
354.0,20.0,1508224191057
340.0,25.0,1508224191092
350.0,26.0,1508224191128
349.0,18.0,1508224191156
344.0,1.0,1508224191194
350.0,5.0,1508224191222
353.0,4.0,1508224191249
352.0,3.0,1508224191280
344.0,355.0,1508224191312
339.0,1.0,1508224191343
336.0,18.0,1508224191377
342.0,36.0,1508224191403
332.0,82.0,1508224191434
344.0,9.0,1508224191481
351.0,0.0,1508224191520
337.0,7.0,1508224191566
324.0,24.0,1508224191599
335.0,13.0,1508224191647
346.0,15.0,1508224191703
337.0,15.0,1508224191735
339.0,15.0,1508224191784
325.0,12.0,1508224191830
328.0,16.0,1508224191875
324.0,8.0,1508224191929
324.0,10.0,1508224191966
323.0,11.0,1508224191992
324.0,14.0,1508224192024
322.0,11.0,1508224192052
323.0,12.0,1508224192086
322.0,17.0,1508224192124
305.0,25.0,1508224192150
326.0,5.0,1508224192176
322.0,7.0,1508224192212
321.0,8.0,1508224192238
319.0,11.0,1508224192259
319.0,11.0,1508224192295
325.0,9.0,1508224192316
319.0,11.0,1508224192339
317.0,15.0,1508224192370
318.0,16.0,1508224192401
320.0,9.0,1508224192428
317.0,6.0,1508224192449
315.0,15.0,1508224192487
320.0,14.0,1508224192513
321.0,12.0,1508224192539
318.0,12.0,1508224192566
319.0,12.0,1508224192606
321.0,13.0,1508224192627
322.0,13.0,1508224192659
322.0,12.0,1508224192685
323.0,8.0,1508224192711
322.0,10.0,1508224192744
321.0,9.0,1508224192776
324.0,6.0,1508224192818
323.0,9.0,1508224192849
329.0,12.0,1508224192881
329.0,16.0,1508224192912
327.0,14.0,1508224192938
324.0,15.0,1508224192964
328.0,16.0,1508224193009
332.0,21.0,1508224193046
333.0,23.0,1508224193062
332.0,21.0,1508224193089
331.0,14.0,1508224193116
331.0,10.0,1508224193149
328.0,13.0,1508224193183
330.0,11.0,1508224193214
329.0,11.0,1508224193236
329.0,8.0,1508224193258
328.0,11.0,1508224193295
329.0,12.0,1508224193314
331.0,9.0,1508224193341
331.0,10.0,1508224193362
330.0,12.0,1508224193382
330.0,13.0,1508224193408
331.0,16.0,1508224193440
330.0,14.0,1508224193471
331.0,10.0,1508224193508
332.0,9.0,1508224193528
332.0,8.0,1508224193554
332.0,9.0,1508224193587
334.0,10.0,1508224193619
334.0,10.0,1508224193661
335.0,11.0,1508224193688
335.0,12.0,1508224193724
334.0,13.0,1508224193756
332.0,9.0,1508224193788
334.0,8.0,1508224193833
334.0,9.0,1508224193870
333.0,7.0,1508224193902
333.0,7.0,1508224193933
334.0,10.0,1508224193970
334.0,9.0,1508224194003
334.0,9.0,1508224194034
334.0,9.0,1508224194077
336.0,9.0,1508224194115
335.0,10.0,1508224194169
336.0,9.0,1508224194199
336.0,9.0,1508224194230
335.0,8.0,1508224194272
335.0,9.0,1508224194300
335.0,9.0,1508224194333
334.0,9.0,1508224194383
335.0,9.0,1508224194415
335.0,9.0,1508224194441
335.0,8.0,1508224194479
335.0,9.0,1508224194502
336.0,9.0,1508224194524
336.0,9.0,1508224194539
336.0,9.0,1508224194565
335.0,8.0,1508224194586
334.0,8.0,1508224194607
336.0,9.0,1508224194627
335.0,10.0,1508224194654
335.0,9.0,1508224194688
334.0,8.0,1508224194715
335.0,9.0,1508224194746
335.0,8.0,1508224194773
335.0,8.0,1508224194803
335.0,9.0,1508224194829
335.0,8.0,1508224194855
334.0,8.0,1508224194882
335.0,9.0,1508224194903
335.0,10.0,1508224194923
335.0,7.0,1508224194956
335.0,9.0,1508224194989
336.0,9.0,1508224195010
335.0,8.0,1508224195041
335.0,8.0,1508224195072
336.0,9.0,1508224195101
335.0,9.0,1508224195122
335.0,10.0,1508224195148
335.0,9.0,1508224195176
335.0,10.0,1508224195210
335.0,10.0,1508224195237
335.0,9.0,1508224195269
334.0,8.0,1508224195308
335.0,9.0,1508224195353
335.0,8.0,1508224195390
334.0,8.0,1508224195422
335.0,9.0,1508224195459
334.0,9.0,1508224195500
335.0,9.0,1508224195527
335.0,10.0,1508224195559
335.0,10.0,1508224195592
333.0,10.0,1508224195619
333.0,11.0,1508224195650
333.0,15.0,1508224195684
330.0,13.0,1508224195715
333.0,11.0,1508224195741
323.0,18.0,1508224195767
337.0,13.0,1508224195798
331.0,12.0,1508224195824
330.0,10.0,1508224195844
327.0,13.0,1508224195870
329.0,16.0,1508224195896
337.0,11.0,1508224195922
335.0,11.0,1508224195940
330.0,12.0,1508224195961
328.0,13.0,1508224195989
330.0,13.0,1508224196025
330.0,11.0,1508224196056
329.0,11.0,1508224196098
329.0,11.0,1508224196130
329.0,11.0,1508224196157
330.0,10.0,1508224196184
330.0,9.0,1508224196210
330.0,10.0,1508224196234
331.0,11.0,1508224196260
330.0,11.0,1508224196294
331.0,10.0,1508224196320
332.0,11.0,1508224196346
332.0,12.0,1508224196373
331.0,12.0,1508224196404
331.0,12.0,1508224196442
331.0,11.0,1508224196462
331.0,12.0,1508224196496
330.0,10.0,1508224196522
330.0,10.0,1508224196548
331.0,9.0,1508224196586
331.0,11.0,1508224196612
331.0,10.0,1508224196649
331.0,11.0,1508224196696
331.0,11.0,1508224196717
332.0,11.0,1508224196744
331.0,12.0,1508224196782
331.0,12.0,1508224196804
330.0,11.0,1508224196825
330.0,11.0,1508224196851
330.0,11.0,1508224196878
332.0,11.0,1508224196904
331.0,10.0,1508224196929
331.0,11.0,1508224196961
331.0,11.0,1508224196987
333.0,9.0,1508224197013
333.0,9.0,1508224197034
333.0,11.0,1508224197066
333.0,11.0,1508224197093
333.0,10.0,1508224197125
332.0,10.0,1508224197156
332.0,12.0,1508224197188
332.0,10.0,1508224197225
332.0,11.0,1508224197266
333.0,10.0,1508224197288
333.0,11.0,1508224197314
333.0,11.0,1508224197339
332.0,10.0,1508224197360
332.0,10.0,1508224197389
332.0,11.0,1508224197410
332.0,11.0,1508224197436
332.0,11.0,1508224197467
331.0,11.0,1508224197494
332.0,11.0,1508224197531
332.0,11.0,1508224197569
331.0,11.0,1508224197595
331.0,10.0,1508224197632
333.0,12.0,1508224197658
333.0,10.0,1508224197696
333.0,10.0,1508224197722
334.0,10.0,1508224197746
326.0,13.0,1508224197772
336.0,8.0,1508224197797
332.0,10.0,1508224197824
331.0,8.0,1508224197855
329.0,12.0,1508224197898
336.0,8.0,1508224197930
332.0,10.0,1508224197956
331.0,10.0,1508224197981
331.0,9.0,1508224198007
333.0,11.0,1508224198034
332.0,10.0,1508224198060
332.0,11.0,1508224198102
332.0,11.0,1508224198150
331.0,10.0,1508224198177
331.0,9.0,1508224198210
331.0,9.0,1508224198241
331.0,9.0,1508224198273
330.0,9.0,1508224198294
330.0,9.0,1508224198332
330.0,8.0,1508224198363
331.0,8.0,1508224198405
331.0,9.0,1508224198448
331.0,8.0,1508224198474
331.0,8.0,1508224198506
332.0,8.0,1508224198538
332.0,9.0,1508224198565
331.0,9.0,1508224198602
332.0,8.0,1508224198638
331.0,8.0,1508224198659
330.0,8.0,1508224198685
330.0,8.0,1508224198707
331.0,8.0,1508224198733
330.0,8.0,1508224198759
330.0,8.0,1508224198792
331.0,7.0,1508224198819
332.0,8.0,1508224198845
331.0,7.0,1508224198876
331.0,7.0,1508224198903
331.0,8.0,1508224198929
331.0,8.0,1508224198957
333.0,8.0,1508224199000
332.0,8.0,1508224199021
330.0,8.0,1508224199047
330.0,6.0,1508224199074
330.0,8.0,1508224199102
330.0,8.0,1508224199129
330.0,8.0,1508224199156
329.0,7.0,1508224199183
327.0,6.0,1508224199209
326.0,5.0,1508224199231
326.0,6.0,1508224199252
328.0,7.0,1508224199278
321.0,10.0,1508224199306
329.0,3.0,1508224199327
328.0,5.0,1508224199347
327.0,3.0,1508224199376
327.0,9.0,1508224199408
327.0,9.0,1508224199434
336.0,7.0,1508224199455
335.0,8.0,1508224199476
331.0,8.0,1508224199496
328.0,4.0,1508224199522
329.0,2.0,1508224199559
328.0,5.0,1508224199581
326.0,4.0,1508224199612
327.0,3.0,1508224199638
328.0,5.0,1508224199673
332.0,5.0,1508224199705
333.0,5.0,1508224199731
331.0,5.0,1508224199759
330.0,5.0,1508224199785
327.0,4.0,1508224199815
326.0,4.0,1508224199841
327.0,5.0,1508224199873
326.0,5.0,1508224199896
326.0,4.0,1508224199917
326.0,3.0,1508224199943
327.0,3.0,1508224199969
